2025-10-07 20:31:23 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 15268
2025-10-07 20:31:23 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2025-10-07 20:31:23 0 [Note] InnoDB: Uses event mutexes
2025-10-07 20:31:23 0 [Note] InnoDB: Compressed tables use zlib 1.3
2025-10-07 20:31:23 0 [Note] InnoDB: Number of pools: 1
2025-10-07 20:31:23 0 [Note] InnoDB: Using SSE2 crc32 instructions
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 2123014 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=414] log sequence number 2123014 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 2123053 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=397] log sequence number 2123053 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=59] log sequence number 2123154 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=60] log sequence number 2123193 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=360] log sequence number 2123193 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=61] log sequence number 2123232 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=404] log sequence number 2123232 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=62] log sequence number 2123287 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=439] log sequence number 2123287 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=63] log sequence number 2123326 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=362] log sequence number 2123326 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=192] log sequence number 2123370 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=339] log sequence number 2123370 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=194] log sequence number 2123458 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=383] log sequence number 2123458 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=197] log sequence number 2131042 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=346] log sequence number 2131042 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=200] log sequence number 2141528 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=428] log sequence number 2141528 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=203] log sequence number 2141660 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=342] log sequence number 2141660 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=206] log sequence number 2141808 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=333] log sequence number 2141808 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=209] log sequence number 2162213 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=417] log sequence number 2162213 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=212] log sequence number 2162345 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=364] log sequence number 2162345 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=215] log sequence number 2162477 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=392] log sequence number 2162477 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=272] log sequence number 2251660 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=393] log sequence number 2251660 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=273] log sequence number 2251704 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=440] log sequence number 2251704 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=274] log sequence number 2251748 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=412] log sequence number 2251748 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=275] log sequence number 2251808 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=415] log sequence number 2251808 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=276] log sequence number 2251852 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=372] log sequence number 2251852 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=277] log sequence number 2051336 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=394] log sequence number 2051336 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=278] log sequence number 2051442 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=279] log sequence number 2051486 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=447] log sequence number 2051486 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=280] log sequence number 2056421 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=380] log sequence number 2056421 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=281] log sequence number 2056465 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 2056465 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=282] log sequence number 2056509 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=407] log sequence number 2056509 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=283] log sequence number 2056553 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=331] log sequence number 2056553 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=284] log sequence number 2056597 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=432] log sequence number 2056597 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=285] log sequence number 2088388 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=334] log sequence number 2088388 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=286] log sequence number 2088432 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=375] log sequence number 2088432 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=287] log sequence number 2088492 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=388] log sequence number 2088492 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=288] log sequence number 2088536 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 2088536 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=289] log sequence number 2088580 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=335] log sequence number 2088580 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=290] log sequence number 2088624 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=361] log sequence number 2088624 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=291] log sequence number 2088668 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=434] log sequence number 2088668 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=292] log sequence number 2088712 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 2088712 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=293] log sequence number 2088756 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=391] log sequence number 2088756 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=294] log sequence number 2088800 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=363] log sequence number 2088800 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=295] log sequence number 2088844 is in the future! Current system log sequence number 417075.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-10-07 21:44:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 2088844 is in the future! Current system log sequence number 417075.
